id,user_id,post_type,content,recipient_id,isView,created_at
393,134,story,Looking for book recommendations.,339,TRUE,2023-11-16 21:46:00
394,960,story,Morning run felt great.,469,TRUE,2024-02-17 19:27:00
395,57,story,Who's up for yoga?,181,TRUE,2024-02-14 21:59:00
396,160,story,New podcast episode out.,198,FALSE,2023-12-03 00:11:00
397,765,story,Looking for book recommendations.,618,FALSE,2023-12-24 03:12:00
398,394,story,Gardening is relaxing.,703,FALSE,2024-01-10 21:08:00
399,834,story,Workout routine suggestions?,977,TRUE,2024-02-18 02:49:00
400,884,story,Baking cookies today.,784,TRUE,2023-12-02 12:30:00
401,158,story,Workout routine suggestions?,284,FALSE,2023-11-05 03:39:00
402,387,story,Baking cookies today.,519,TRUE,2023-10-09 15:35:00
403,604,story,Gardening is relaxing.,670,TRUE,2024-02-12 10:09:00
404,311,story,Baking cookies today.,501,FALSE,2023-12-19 16:42:00
405,189,story,Gardening is relaxing.,981,TRUE,2023-10-06 00:31:00
406,503,story,Book club tonight.,683,TRUE,2024-02-20 12:56:00
407,804,story,Coffee time is the best.,130,TRUE,2023-12-15 16:02:00
408,108,story,Morning run felt great.,241,FALSE,2024-01-03 08:59:00
409,362,story,Loved the new movie.,632,TRUE,2024-01-12 10:05:00
410,4,story,Coffee time is the best.,196,FALSE,2023-10-17 23:36:00
411,331,story,Book club tonight.,544,TRUE,2023-11-24 15:18:00
412,663,story,Trying new recipes.,352,FALSE,2023-10-27 01:26:00
413,633,story,Baking cookies today.,4,TRUE,2024-02-15 09:47:00
414,137,story,New podcast episode out.,497,TRUE,2023-10-16 11:31:00
415,394,story,Who's up for yoga?,271,TRUE,2024-02-10 22:55:00
416,938,story,New podcast episode out.,448,FALSE,2023-11-18 18:19:00
417,158,story,Book club tonight.,90,FALSE,2023-12-30 20:02:00
418,140,story,Game night was fun!,230,TRUE,2023-11-21 04:17:00
419,705,story,Who's up for yoga?,467,FALSE,2023-10-29 05:04:00
420,26,story,Coffee time is the best.,106,FALSE,2023-12-02 21:57:00
421,866,story,Coffee time is the best.,448,FALSE,2024-01-15 01:07:00
422,635,story,New podcast episode out.,258,FALSE,2024-02-15 17:00:00
423,691,story,Game night was fun!,862,TRUE,2024-01-03 12:39:00
424,10,story,Loved the new movie.,758,FALSE,2023-11-01 09:29:00
425,348,story,Baking cookies today.,632,TRUE,2024-02-17 20:09:00
426,996,story,Studying for exams.,651,FALSE,2024-01-15 09:11:00
427,49,story,Coffee time is the best.,717,TRUE,2023-10-22 18:41:00
428,834,story,Who's up for yoga?,938,FALSE,2023-12-07 03:59:00
429,3,story,Loved the new movie.,860,FALSE,2023-11-01 05:06:00
430,761,story,Sunny days ahead!,460,TRUE,2024-02-03 13:39:00
431,959,story,Trying new recipes.,674,TRUE,2024-01-01 15:41:00
432,705,story,Trying new recipes.,108,FALSE,2023-11-24 04:09:00
433,567,story,Gardening is relaxing.,959,TRUE,2023-11-19 03:37:00
434,758,story,New podcast episode out.,780,TRUE,2024-01-25 01:52:00
435,270,story,Gardening is relaxing.,41,FALSE,2024-02-17 07:53:00
436,792,story,Loved the new movie.,957,TRUE,2024-02-02 19:03:00
437,377,story,Sunny days ahead!,605,FALSE,2023-11-18 22:07:00
438,694,story,Weekend hiking plans?,37,TRUE,2023-11-25 09:58:00
439,354,story,Morning run felt great.,528,FALSE,2023-12-27 16:24:00
440,680,story,Morning run felt great.,705,TRUE,2024-01-06 01:11:00
441,790,story,Baking cookies today.,822,FALSE,2023-11-09 01:59:00
442,138,story,Morning run felt great.,11,FALSE,2023-11-11 02:54:00
443,623,story,Weekend hiking plans?,763,FALSE,2023-12-11 10:55:00
444,469,story,Weekend hiking plans?,804,FALSE,2023-10-21 02:43:00
445,308,story,Loved the new movie.,627,TRUE,2023-12-03 15:41:00
446,149,story,Workout routine suggestions?,691,TRUE,2024-01-30 19:49:00
447,228,story,Sunny days ahead!,760,TRUE,2023-12-01 15:45:00
448,172,story,Trying new recipes.,860,TRUE,2023-12-19 17:45:00
449,670,story,Loved the new movie.,144,FALSE,2024-01-29 20:50:00
450,936,story,Baking cookies today.,852,TRUE,2023-10-09 17:48:00
451,201,story,Studying for exams.,188,FALSE,2023-12-20 13:20:00
452,823,story,Game night was fun!,393,FALSE,2023-10-02 21:00:00
453,447,story,Gardening is relaxing.,890,FALSE,2023-11-22 22:43:00
454,926,story,New podcast episode out.,761,TRUE,2023-10-18 21:01:00
455,981,story,Trying new recipes.,28,FALSE,2024-01-16 06:00:00
456,194,story,Morning run felt great.,743,TRUE,2024-02-14 23:48:00
457,717,story,Book club tonight.,938,FALSE,2024-01-20 19:03:00
458,460,story,Loved the new movie.,448,FALSE,2024-02-18 19:23:00
459,760,story,Coffee time is the best.,527,FALSE,2024-01-03 14:25:00
460,377,story,Looking for book recommendations.,603,FALSE,2023-11-19 02:38:00
461,113,story,Book club tonight.,503,TRUE,2024-02-16 15:30:00
462,466,story,Morning run felt great.,108,TRUE,2023-12-01 07:33:00
463,31,story,Who's up for yoga?,283,TRUE,2024-01-08 12:05:00
464,416,story,Book club tonight.,519,FALSE,2023-12-04 08:00:00
465,271,story,Who's up for yoga?,932,FALSE,2023-10-26 17:59:00
466,738,story,Game night was fun!,311,TRUE,2023-11-17 17:15:00
467,257,story,Looking for book recommendations.,717,FALSE,2023-10-23 21:16:00
468,936,story,Trying new recipes.,269,TRUE,2024-01-27 18:07:00
469,834,story,Sunny days ahead!,467,TRUE,2023-10-05 06:01:00
470,975,story,Looking for book recommendations.,847,TRUE,2024-02-14 22:06:00
471,981,story,Game night was fun!,50,TRUE,2023-12-11 02:58:00
472,221,story,Who's up for yoga?,670,FALSE,2023-11-10 17:32:00
473,717,story,Sunny days ahead!,286,TRUE,2024-02-07 06:27:00
474,194,story,Coffee time is the best.,804,FALSE,2024-02-16 02:54:00
475,623,story,Loved the new movie.,470,TRUE,2023-10-26 08:48:00
476,137,story,Trying new recipes.,743,TRUE,2023-12-31 06:25:00
477,869,story,New podcast episode out.,230,TRUE,2023-10-06 19:04:00
478,663,story,Weekend hiking plans?,623,FALSE,2023-10-18 08:21:00
479,691,story,Looking for book recommendations.,198,TRUE,2023-11-29 09:00:00
480,886,story,Sunny days ahead!,651,TRUE,2023-11-03 04:00:00
481,80,story,Coffee time is the best.,661,FALSE,2023-12-30 20:18:00
482,579,story,Game night was fun!,623,FALSE,2023-11-07 23:34:00
483,584,story,Baking cookies today.,521,FALSE,2023-12-02 10:30:00
484,11,story,Gardening is relaxing.,615,TRUE,2024-01-22 15:17:00
485,136,story,New podcast episode out.,221,FALSE,2024-02-14 04:55:00
486,784,story,Sunny days ahead!,28,TRUE,2024-02-03 01:17:00
487,790,story,Looking for book recommendations.,447,TRUE,2024-01-11 09:09:00
488,701,story,Weekend hiking plans?,149,TRUE,2023-10-11 11:47:00
489,519,story,Who's up for yoga?,11,FALSE,2023-11-16 20:20:00
490,621,story,Game night was fun!,827,TRUE,2024-01-05 02:56:00
491,862,story,Trying new recipes.,420,TRUE,2023-11-10 23:40:00
492,885,story,Sunny days ahead!,80,TRUE,2023-10-10 08:51:00
493,352,story,Gardening is relaxing.,521,TRUE,2024-02-13 01:00:00
494,258,story,Who's up for yoga?,371,TRUE,2023-10-23 19:04:00
495,404,story,Looking for book recommendations.,324,TRUE,2023-10-06 13:09:00
496,339,story,Coffee time is the best.,75,TRUE,2023-12-01 15:56:00
497,392,story,Game night was fun!,469,FALSE,2024-02-10 03:31:00
498,30,story,Who's up for yoga?,152,FALSE,2023-11-02 16:31:00
499,705,story,Workout routine suggestions?,362,TRUE,2023-11-26 14:42:00
500,166,story,Morning run felt great.,727,FALSE,2023-11-03 10:03:00
501,494,story,Looking for book recommendations.,833,FALSE,2024-01-13 15:13:00
502,694,story,Who's up for yoga?,875,FALSE,2023-10-01 16:50:00
503,331,story,Game night was fun!,141,TRUE,2024-01-15 15:30:00
504,247,story,Baking cookies today.,625,FALSE,2023-11-15 21:59:00
505,311,story,Weekend hiking plans?,604,TRUE,2024-01-23 08:13:00
506,632,story,Weekend hiking plans?,31,TRUE,2023-10-01 00:23:00
507,283,story,Weekend hiking plans?,159,FALSE,2023-11-30 15:04:00
508,96,story,Morning run felt great.,529,FALSE,2023-11-17 12:26:00
509,425,story,Loved the new movie.,630,TRUE,2024-02-08 20:26:00
510,724,story,Gardening is relaxing.,960,TRUE,2023-11-29 10:23:00
511,603,story,Studying for exams.,890,TRUE,2024-01-21 17:41:00
512,311,story,Who's up for yoga?,651,FALSE,2023-11-07 01:23:00
513,627,story,Trying new recipes.,857,TRUE,2024-02-06 20:53:00
514,21,story,Book club tonight.,31,FALSE,2024-02-19 01:16:00
515,627,story,Book club tonight.,320,TRUE,2023-11-28 17:36:00
516,588,story,Weekend hiking plans?,661,FALSE,2023-10-28 11:21:00
517,974,story,Gardening is relaxing.,299,FALSE,2023-11-02 03:05:00
518,740,story,Looking for book recommendations.,469,TRUE,2023-12-02 16:47:00
519,955,story,Studying for exams.,938,TRUE,2024-01-11 09:47:00
520,57,story,Who's up for yoga?,501,FALSE,2024-02-18 03:12:00
521,856,story,Coffee time is the best.,792,TRUE,2024-02-17 13:17:00
522,141,story,Who's up for yoga?,605,TRUE,2024-02-06 21:00:00
523,447,story,Sunny days ahead!,628,FALSE,2023-10-08 16:13:00
524,527,story,Baking cookies today.,833,FALSE,2023-12-03 06:00:00
525,544,story,Who's up for yoga?,576,FALSE,2023-10-27 16:55:00
526,430,story,Workout routine suggestions?,257,FALSE,2023-11-05 23:22:00
527,862,story,Morning run felt great.,75,TRUE,2023-11-24 17:12:00
528,791,story,Loved the new movie.,706,FALSE,2023-11-29 06:50:00
529,782,story,Book club tonight.,231,FALSE,2024-02-13 17:13:00
530,348,story,Looking for book recommendations.,378,TRUE,2023-11-15 05:34:00
531,258,story,Workout routine suggestions?,176,FALSE,2024-01-03 16:58:00
532,466,story,Workout routine suggestions?,706,TRUE,2023-10-10 02:48:00
533,308,story,Workout routine suggestions?,694,TRUE,2024-01-13 13:20:00
534,694,story,Looking for book recommendations.,804,FALSE,2024-02-08 00:07:00
535,182,story,Looking for book recommendations.,656,FALSE,2023-11-18 19:37:00
536,740,story,Book club tonight.,885,TRUE,2023-10-11 23:24:00
537,733,story,Trying new recipes.,884,TRUE,2023-11-17 08:13:00
538,475,story,New podcast episode out.,579,FALSE,2024-01-26 00:04:00
539,500,story,Sunny days ahead!,937,TRUE,2024-01-18 01:47:00
540,75,story,Game night was fun!,270,FALSE,2023-10-02 02:42:00
541,390,story,Morning run felt great.,387,FALSE,2023-12-14 23:17:00
542,382,story,Looking for book recommendations.,377,FALSE,2023-10-10 01:16:00
543,57,story,Trying new recipes.,400,FALSE,2023-11-30 10:39:00
544,130,story,Workout routine suggestions?,433,FALSE,2023-10-10 15:47:00
545,308,story,Morning run felt great.,735,FALSE,2024-02-02 13:01:00
546,134,story,Book club tonight.,618,FALSE,2024-01-19 12:27:00
547,804,story,Morning run felt great.,621,TRUE,2023-11-12 16:37:00
548,935,story,Sunny days ahead!,806,FALSE,2023-12-27 08:10:00
549,479,story,Game night was fun!,152,FALSE,2023-10-30 03:46:00
550,656,story,Workout routine suggestions?,129,FALSE,2023-10-12 11:13:00
551,113,story,Workout routine suggestions?,91,FALSE,2023-10-11 14:50:00
552,6,story,Weekend hiking plans?,609,TRUE,2023-12-04 01:50:00
553,630,story,New podcast episode out.,827,TRUE,2023-11-03 17:19:00
554,613,story,New podcast episode out.,703,TRUE,2023-12-02 15:44:00
555,160,story,Morning run felt great.,909,FALSE,2023-10-24 06:23:00
556,10,story,Coffee time is the best.,735,TRUE,2024-02-08 08:01:00
557,719,story,Workout routine suggestions?,955,FALSE,2023-11-16 15:42:00
558,230,story,New podcast episode out.,479,FALSE,2024-01-10 23:20:00
559,129,story,New podcast episode out.,528,FALSE,2024-02-05 03:01:00
560,235,story,Looking for book recommendations.,306,FALSE,2024-02-14 05:57:00
561,448,story,Baking cookies today.,182,FALSE,2023-11-14 16:26:00
562,977,story,Morning run felt great.,398,FALSE,2023-12-03 20:24:00
563,998,story,Loved the new movie.,629,FALSE,2023-11-26 05:49:00
564,308,story,Morning run felt great.,784,TRUE,2024-01-19 14:01:00
565,931,story,Book club tonight.,670,TRUE,2023-11-14 03:08:00
566,926,story,Looking for book recommendations.,398,TRUE,2023-10-25 13:44:00
567,393,story,Workout routine suggestions?,706,FALSE,2023-12-24 20:25:00
568,246,story,Studying for exams.,932,FALSE,2023-10-11 15:38:00
569,18,story,Book club tonight.,579,FALSE,2024-02-06 15:09:00
570,849,story,Weekend hiking plans?,936,TRUE,2023-12-16 21:27:00
571,107,story,Studying for exams.,11,FALSE,2023-11-27 17:38:00
572,210,story,Baking cookies today.,311,TRUE,2024-01-22 14:22:00
573,129,story,Game night was fun!,503,TRUE,2024-02-07 20:27:00
574,281,story,Looking for book recommendations.,708,FALSE,2023-10-27 06:11:00
575,497,story,New podcast episode out.,714,FALSE,2024-02-10 05:18:00
576,936,story,Trying new recipes.,210,FALSE,2023-10-12 02:45:00
577,700,story,Trying new recipes.,189,TRUE,2023-11-06 15:17:00
578,469,story,Studying for exams.,760,TRUE,2024-02-19 09:09:00
579,447,story,Sunny days ahead!,570,FALSE,2024-01-17 03:01:00
580,166,story,New podcast episode out.,67,FALSE,2023-10-02 21:17:00
581,152,story,Trying new recipes.,226,FALSE,2023-10-13 13:28:00
582,860,story,Baking cookies today.,645,FALSE,2024-02-12 05:51:00
583,627,story,Book club tonight.,873,TRUE,2023-11-18 07:50:00
584,271,story,Coffee time is the best.,806,FALSE,2023-10-26 08:06:00
585,177,story,Loved the new movie.,960,TRUE,2023-10-05 17:23:00
586,52,story,Morning run felt great.,90,TRUE,2024-01-09 16:01:00
587,611,story,Weekend hiking plans?,190,FALSE,2024-01-23 18:24:00
588,176,story,Coffee time is the best.,62,TRUE,2023-11-21 23:06:00
589,286,story,Looking for book recommendations.,75,TRUE,2024-02-08 01:24:00
590,348,story,Sunny days ahead!,993,TRUE,2023-11-03 01:05:00
591,164,story,Coffee time is the best.,495,FALSE,2023-12-04 23:57:00
592,283,story,Weekend hiking plans?,387,TRUE,2023-10-11 15:34:00
593,12,story,Who's up for yoga?,567,FALSE,2023-12-28 14:10:00
594,172,story,Workout routine suggestions?,805,TRUE,2024-02-02 00:07:00
595,91,story,Loved the new movie.,517,FALSE,2024-01-15 17:10:00
596,875,story,Morning run felt great.,434,TRUE,2023-10-07 16:51:00
597,446,story,Baking cookies today.,512,FALSE,2024-02-02 03:11:00
598,269,story,Book club tonight.,529,FALSE,2023-10-25 02:47:00
599,198,story,Looking for book recommendations.,348,FALSE,2023-12-26 17:41:00
600,108,story,Studying for exams.,231,FALSE,2024-02-18 23:48:00
601,949,story,Looking for book recommendations.,706,FALSE,2023-12-22 00:50:00
602,382,story,Weekend hiking plans?,448,FALSE,2023-10-27 08:45:00
603,495,story,Workout routine suggestions?,158,FALSE,2023-12-23 10:35:00
604,283,story,Morning run felt great.,806,TRUE,2023-12-24 00:47:00
605,777,story,Trying new recipes.,651,TRUE,2024-01-13 06:32:00
606,873,story,Weekend hiking plans?,27,TRUE,2023-12-04 01:54:00
607,390,story,Trying new recipes.,241,TRUE,2023-11-09 23:19:00
608,228,story,Loved the new movie.,896,FALSE,2023-12-22 23:02:00
609,950,story,Weekend hiking plans?,579,TRUE,2024-02-08 14:46:00
610,433,story,Looking for book recommendations.,869,FALSE,2024-01-03 07:03:00
611,33,story,Looking for book recommendations.,190,TRUE,2023-11-06 18:59:00
612,999,story,Game night was fun!,688,TRUE,2023-12-27 07:02:00
613,282,story,Morning run felt great.,955,TRUE,2023-10-01 20:18:00
614,857,story,Book club tonight.,77,FALSE,2023-12-02 10:49:00
615,1,story,Coffee time is the best.,702,FALSE,2024-01-17 23:12:00
616,501,story,Morning run felt great.,539,FALSE,2023-10-05 13:04:00
617,80,story,Loved the new movie.,949,FALSE,2024-02-18 10:37:00
618,134,story,New podcast episode out.,339,FALSE,2023-12-28 17:06:00
619,656,story,Baking cookies today.,398,TRUE,2023-12-26 07:38:00
620,470,story,Looking for book recommendations.,398,TRUE,2023-12-20 23:43:00
621,664,story,Who's up for yoga?,283,TRUE,2023-12-14 20:50:00
622,50,story,Book club tonight.,259,TRUE,2023-10-05 23:52:00
623,445,story,Looking for book recommendations.,937,FALSE,2023-11-13 06:30:00
624,393,story,Weekend hiking plans?,627,FALSE,2024-01-11 20:26:00
625,801,story,Sunny days ahead!,1,TRUE,2024-01-24 11:57:00
626,188,story,Game night was fun!,491,FALSE,2024-02-08 17:07:00
627,632,story,Loved the new movie.,159,TRUE,2023-12-27 20:16:00
628,624,story,Workout routine suggestions?,579,FALSE,2024-02-10 19:02:00
629,805,story,Workout routine suggestions?,651,FALSE,2023-10-21 17:52:00
630,761,story,Sunny days ahead!,331,TRUE,2024-02-17 19:01:00
631,207,story,Morning run felt great.,462,FALSE,2023-10-26 18:38:00
632,201,story,Looking for book recommendations.,761,TRUE,2023-10-03 17:53:00
633,827,story,Looking for book recommendations.,754,TRUE,2024-02-17 04:05:00
634,735,story,Loved the new movie.,244,TRUE,2024-01-24 10:47:00
635,420,story,Studying for exams.,429,FALSE,2023-10-21 19:17:00
636,528,story,Sunny days ahead!,842,FALSE,2023-11-07 03:04:00
637,427,story,Loved the new movie.,14,TRUE,2024-01-28 15:04:00
638,4,story,Who's up for yoga?,458,TRUE,2024-01-12 23:51:00
639,201,story,Coffee time is the best.,763,TRUE,2023-10-18 09:16:00
640,957,story,Studying for exams.,362,TRUE,2023-10-21 13:08:00
641,738,story,Weekend hiking plans?,258,FALSE,2024-01-29 22:43:00
642,41,story,New podcast episode out.,258,TRUE,2023-11-17 20:11:00
643,442,story,Weekend hiking plans?,476,FALSE,2024-02-02 16:36:00
644,460,story,Sunny days ahead!,678,TRUE,2024-02-07 00:14:00
645,6,story,Loved the new movie.,738,FALSE,2024-01-06 15:56:00
646,678,story,Loved the new movie.,49,TRUE,2023-11-28 23:36:00
647,18,story,Game night was fun!,324,TRUE,2023-10-02 08:10:00
648,177,story,Trying new recipes.,497,FALSE,2023-12-12 02:53:00
649,519,story,Studying for exams.,996,TRUE,2023-11-08 12:05:00
650,866,story,Book club tonight.,210,FALSE,2023-12-12 21:40:00
651,324,story,Sunny days ahead!,625,TRUE,2024-02-04 09:41:00
652,628,story,Looking for book recommendations.,862,TRUE,2023-12-23 22:02:00
653,997,story,Baking cookies today.,860,FALSE,2023-12-10 21:02:00
654,777,story,Studying for exams.,481,TRUE,2023-11-04 14:30:00
655,143,story,Studying for exams.,152,FALSE,2023-11-04 22:57:00
656,427,story,Looking for book recommendations.,140,FALSE,2023-11-06 13:54:00
657,871,story,Baking cookies today.,682,TRUE,2023-10-14 21:20:00
658,998,story,Looking for book recommendations.,997,TRUE,2023-11-19 15:31:00
659,704,story,Baking cookies today.,62,FALSE,2023-11-03 16:45:00
660,691,story,Weekend hiking plans?,88,FALSE,2023-10-30 17:54:00
661,458,story,Who's up for yoga?,852,FALSE,2024-01-21 10:33:00
662,97,story,Looking for book recommendations.,842,TRUE,2023-11-24 23:39:00
663,207,story,Loved the new movie.,625,TRUE,2023-11-13 09:33:00
664,129,story,Sunny days ahead!,727,FALSE,2024-01-31 20:15:00
665,442,story,Book club tonight.,31,TRUE,2023-12-15 12:32:00
666,921,story,Morning run felt great.,462,TRUE,2023-12-16 18:45:00
667,27,story,Loved the new movie.,500,FALSE,2024-01-07 02:14:00
668,37,story,Looking for book recommendations.,6,FALSE,2023-11-08 14:09:00
669,597,story,Weekend hiking plans?,494,FALSE,2023-10-29 04:12:00
670,862,story,Trying new recipes.,244,TRUE,2024-01-19 01:07:00
671,481,story,Sunny days ahead!,952,FALSE,2023-12-06 01:36:00
672,286,story,New podcast episode out.,28,TRUE,2023-12-20 19:10:00
673,740,story,Book club tonight.,869,TRUE,2023-12-20 06:36:00
674,949,story,Sunny days ahead!,190,FALSE,2023-10-21 15:20:00
675,434,story,Gardening is relaxing.,719,TRUE,2023-10-03 22:07:00
676,398,story,Looking for book recommendations.,259,TRUE,2023-12-01 01:41:00
677,974,story,Book club tonight.,985,TRUE,2023-10-16 07:04:00
678,567,story,Looking for book recommendations.,32,FALSE,2024-01-05 01:45:00
679,32,story,Looking for book recommendations.,591,TRUE,2023-10-27 03:13:00
680,244,story,Game night was fun!,393,TRUE,2023-12-04 23:29:00
681,308,story,Morning run felt great.,804,TRUE,2023-10-08 13:52:00
682,32,story,New podcast episode out.,621,FALSE,2024-01-08 15:00:00
683,144,story,Morning run felt great.,903,TRUE,2023-12-15 21:39:00
684,134,story,Morning run felt great.,49,TRUE,2024-01-04 19:23:00
685,237,story,Sunny days ahead!,286,TRUE,2023-10-13 07:34:00
686,529,story,Workout routine suggestions?,404,TRUE,2023-10-14 05:42:00
687,682,story,Who's up for yoga?,702,TRUE,2024-02-19 02:04:00
688,198,story,Morning run felt great.,714,FALSE,2023-11-27 17:31:00
689,694,story,Looking for book recommendations.,580,FALSE,2023-12-18 19:00:00
690,416,story,Book club tonight.,379,FALSE,2024-01-27 05:39:00
691,293,story,Sunny days ahead!,644,FALSE,2023-11-16 05:49:00
692,579,story,Who's up for yoga?,425,TRUE,2023-11-13 14:19:00
693,635,story,Morning run felt great.,518,FALSE,2024-01-10 21:25:00
694,821,story,Who's up for yoga?,885,FALSE,2024-02-10 07:35:00
695,790,story,Looking for book recommendations.,306,FALSE,2023-11-18 14:10:00
696,141,story,Weekend hiking plans?,14,TRUE,2023-11-04 21:43:00
697,476,story,Workout routine suggestions?,62,FALSE,2024-01-22 20:58:00
698,281,story,New podcast episode out.,394,TRUE,2023-10-25 15:54:00
699,974,story,Workout routine suggestions?,284,FALSE,2023-12-27 17:29:00
700,625,story,Looking for book recommendations.,427,TRUE,2024-01-10 08:29:00
701,634,story,Morning run felt great.,241,FALSE,2023-10-19 04:15:00
702,879,story,Game night was fun!,921,FALSE,2024-01-24 05:44:00
703,128,story,Looking for book recommendations.,576,FALSE,2023-11-10 17:32:00
704,111,story,Who's up for yoga?,49,FALSE,2024-01-21 23:30:00
705,651,story,Trying new recipes.,453,TRUE,2023-10-16 05:12:00
706,796,story,Who's up for yoga?,6,TRUE,2024-01-19 09:27:00
707,400,story,Looking for book recommendations.,336,TRUE,2023-12-19 23:29:00
708,379,story,Workout routine suggestions?,108,TRUE,2023-12-13 09:45:00
709,377,story,Trying new recipes.,190,FALSE,2023-12-27 11:56:00
710,783,story,Loved the new movie.,616,FALSE,2024-02-03 04:03:00
711,324,story,Sunny days ahead!,308,TRUE,2023-12-27 07:40:00
712,128,story,Weekend hiking plans?,379,TRUE,2023-10-24 19:43:00
713,392,story,Baking cookies today.,460,FALSE,2023-12-14 06:18:00
714,446,story,Gardening is relaxing.,293,TRUE,2023-11-22 17:11:00
715,469,story,Who's up for yoga?,26,FALSE,2024-01-24 21:44:00
716,829,story,Book club tonight.,246,FALSE,2023-11-16 01:43:00
717,136,story,Loved the new movie.,166,FALSE,2024-01-29 03:26:00
718,856,story,Looking for book recommendations.,821,TRUE,2023-10-05 20:13:00
719,885,story,Gardening is relaxing.,501,TRUE,2023-11-04 16:19:00
720,633,story,Gardening is relaxing.,626,FALSE,2024-02-14 19:22:00
721,10,story,Sunny days ahead!,621,TRUE,2023-10-11 16:39:00
722,697,story,Loved the new movie.,621,FALSE,2023-12-16 19:16:00
723,635,story,Book club tonight.,152,FALSE,2023-10-02 15:00:00
724,890,story,Weekend hiking plans?,259,TRUE,2023-10-10 14:13:00
725,932,story,Weekend hiking plans?,475,TRUE,2023-12-31 06:49:00
726,350,story,Studying for exams.,27,TRUE,2023-11-21 05:14:00
727,879,story,Studying for exams.,52,TRUE,2023-12-03 03:39:00
728,974,story,Baking cookies today.,894,FALSE,2023-10-18 00:22:00
729,576,story,Baking cookies today.,580,TRUE,2023-12-11 15:01:00
730,98,story,Baking cookies today.,703,FALSE,2024-01-09 13:57:00
731,616,story,New podcast episode out.,...,FALSE,2024-02-04 14:41:00
732,159,story,Who's up for yoga?,740,FALSE,2024-01-30 22:16:00
733,857,story,Gardening is relaxing.,765,TRUE,2024-02-14 14:02:00
734,740,story,Loved the new movie.,398,FALSE,2023-10-15 03:50:00
735,90,story,Gardening is relaxing.,754,TRUE,2024-02-07 05:13:00
736,231,story,Morning run felt great.,129,TRUE,2023-12-22 19:19:00
737,611,story,Weekend hiking plans?,758,TRUE,2024-01-11 14:23:00
738,293,story,Coffee time is the best.,299,FALSE,2023-10-07 06:15:00
739,576,story,Workout routine suggestions?,80,TRUE,2024-01-30 06:47:00
740,176,story,New podcast episode out.,920,FALSE,2023-10-23 00:51:00
741,226,story,Game night was fun!,683,TRUE,2023-12-05 23:41:00
742,559,story,Baking cookies today.,320,FALSE,2023-11-28 03:18:00
743,77,story,Book club tonight.,527,TRUE,2024-02-13 02:45:00
744,517,story,Weekend hiking plans?,873,FALSE,2023-10-27 18:29:00
745,176,story,Studying for exams.,539,FALSE,2024-01-27 18:07:00
746,236,story,Coffee time is the best.,143,TRUE,2024-01-11 16:44:00
747,181,story,Who's up for yoga?,501,TRUE,2023-10-21 22:00:00
748,784,story,Who's up for yoga?,425,TRUE,2023-12-30 03:44:00
749,821,story,Studying for exams.,200,FALSE,2023-11-02 07:32:00
750,379,story,Weekend hiking plans?,378,TRUE,2024-01-21 05:01:00
751,670,story,Book club tonight.,634,TRUE,2023-11-01 21:52:00
752,282,story,Loved the new movie.,284,TRUE,2024-01-16 18:22:00
753,149,story,Gardening is relaxing.,630,FALSE,2024-02-16 05:13:00
754,257,story,Baking cookies today.,448,TRUE,2023-11-10 19:32:00
755,705,story,Game night was fun!,935,FALSE,2023-10-23 20:20:00
756,717,story,Gardening is relaxing.,331,TRUE,2024-02-19 09:41:00
757,89,story,Morning run felt great.,404,TRUE,2024-01-17 15:52:00
758,900,story,Morning run felt great.,656,TRUE,2023-11-03 05:12:00
759,286,story,Who's up for yoga?,806,TRUE,2023-10-21 12:00:00
760,936,story,Studying for exams.,49,TRUE,2023-11-10 18:17:00
761,352,story,Looking for book recommendations.,703,TRUE,2024-02-04 01:44:00
762,686,story,Book club tonight.,527,FALSE,2023-12-14 17:31:00
763,475,story,Sunny days ahead!,88,FALSE,2023-10-01 13:00:00
764,671,story,Looking for book recommendations.,497,FALSE,2024-02-01 19:28:00
765,842,story,Morning run felt great.,429,TRUE,2024-01-26 23:02:00
766,382,story,Workout routine suggestions?,865,FALSE,2023-12-19 20:45:00
767,308,story,Gardening is relaxing.,433,TRUE,2023-12-26 16:35:00
768,210,story,Game night was fun!,621,FALSE,2023-10-26 09:49:00
769,738,story,Looking for book recommendations.,111,FALSE,2024-02-03 03:31:00
770,635,story,Gardening is relaxing.,152,FALSE,2023-12-11 06:42:00
771,260,story,Loved the new movie.,894,TRUE,2023-11-14 05:10:00
772,354,story,Morning run felt great.,140,FALSE,2023-10-18 08:14:00
773,635,story,Book club tonight.,41,FALSE,2023-10-15 06:41:00
774,194,story,Looking for book recommendations.,777,TRUE,2024-02-15 14:53:00
775,331,story,Studying for exams.,497,FALSE,2023-10-15 17:04:00
776,67,story,Coffee time is the best.,244,TRUE,2023-12-22 11:35:00
777,176,story,Looking for book recommendations.,975,FALSE,2023-11-30 10:09:00
778,896,story,New podcast episode out.,462,TRUE,2023-11-16 06:01:00
779,644,story,Looking for book recommendations.,626,FALSE,2023-12-11 23:59:00
780,691,story,Weekend hiking plans?,609,TRUE,2023-10-13 04:52:00
781,879,story,Sunny days ahead!,974,TRUE,2024-01-09 19:01:00
782,708,story,Morning run felt great.,544,TRUE,2023-12-18 01:54:00
783,57,story,Sunny days ahead!,857,FALSE,2023-10-12 08:41:00
784,790,story,Trying new recipes.,900,TRUE,2024-01-30 15:20:00
